product_id,branch_id,quantity,transaction_date,unit_price,total_amount,payment_method,created_at
221,2,1,2025-11-25,146.16,146.16,gcash,2025-11-25 06:33:02.125872
222,2,3,2025-11-25,387.56,1162.68,card,2025-11-25 06:33:02.125872
223,2,2,2025-11-25,134.36,268.72,gcash,2025-11-25 06:33:02.125872
224,2,1,2025-11-25,1772.67,1772.67,card,2025-11-25 06:33:02.125872
225,2,3,2025-11-25,10644.4,31933.199999999997,cash,2025-11-25 06:33:02.125872
227,2,2,2025-11-25,3894.61,7789.22,card,2025-11-25 06:33:02.125872
228,2,1,2025-11-25,6788.35,6788.35,gcash,2025-11-25 06:33:02.125872
229,2,2,2025-11-25,8660.71,17321.42,cash,2025-11-25 06:33:02.125872
230,2,3,2025-11-25,4408.76,13226.28,gcash,2025-11-25 06:33:02.125872
231,2,1,2025-11-25,4998.46,4998.46,gcash,2025-11-25 06:33:02.125872
232,2,1,2025-11-25,4628.89,4628.89,other,2025-11-25 06:33:02.125872
233,2,5,2025-11-25,2114.44,10572.2,cash,2025-11-25 06:33:02.125872
234,2,4,2025-11-25,2078.6,8314.4,gcash,2025-11-25 06:33:02.125872
237,2,6,2025-11-25,6640.37,39842.22,gcash,2025-11-25 06:33:02.125872
238,2,2,2025-11-25,9473.08,18946.16,cash,2025-11-25 06:33:02.125872
240,2,4,2025-11-25,4014.55,16058.2,other,2025-11-25 06:33:02.125872
241,2,2,2025-11-25,7546.45,15092.9,gcash,2025-11-25 06:33:02.125872
243,2,3,2025-11-25,2613.6,7840.799999999999,other,2025-11-25 06:33:02.125872
244,2,3,2025-11-25,3999.69,11999.07,cash,2025-11-25 06:33:02.125872
245,2,2,2025-11-25,4972.98,9945.96,card,2025-11-25 06:33:02.125872
247,2,2,2025-11-25,9460.08,18920.16,cash,2025-11-25 06:33:02.125872
248,2,3,2025-11-25,7646.09,22938.27,cash,2025-11-25 06:33:02.125872
250,2,1,2025-11-25,1376.35,1376.35,gcash,2025-11-25 06:33:02.125872
254,2,2,2025-11-25,2664.43,5328.86,other,2025-11-25 06:33:02.125872
255,2,1,2025-11-25,3224.25,3224.25,card,2025-11-25 06:33:02.125872
257,2,2,2025-11-25,5079.65,10159.3,card,2025-11-25 06:33:02.125872
258,2,1,2025-11-25,4561.77,4561.77,gcash,2025-11-25 06:33:02.125872
259,2,3,2025-11-25,955.92,2867.7599999999998,other,2025-11-25 06:33:02.125872
261,2,3,2025-11-25,4783.1,14349.300000000001,other,2025-11-25 06:33:02.125872
